bench=balibase	algo=clustalo	acc=BB20029	lddt_fm=0.394746
bench=balibase	algo=clustalo	acc=BB20030	lddt_fm=0.714624
bench=balibase	algo=clustalo	acc=BB20031	lddt_fm=0.341848
bench=balibase	algo=clustalo	acc=BB20032	lddt_fm=0.644603
bench=balibase	algo=clustalo	acc=BB20033	lddt_fm=0.674572
bench=balibase	algo=clustalo	acc=BB20034	lddt_fm=0.320709
bench=balibase	algo=clustalo	acc=BB20035	lddt_fm=0.645307
bench=balibase	algo=clustalo	acc=BB20036	lddt_fm=0.500372
bench=balibase	algo=clustalo	acc=BB20037	lddt_fm=0.426748
bench=balibase	algo=clustalo	acc=BB20038	lddt_fm=0.577112
bench=balibase	algo=clustalo	acc=BB20039	lddt_fm=0.680161
bench=balibase	algo=clustalo	acc=BB20040	lddt_fm=0.602011
bench=balibase	algo=clustalo	acc=BB20041	lddt_fm=0.484198
bench=balibase	algo=clustalo	acc=BB30001	lddt_fm=0.672522
bench=balibase	algo=clustalo	acc=BB30002	lddt_fm=0.604845
bench=balibase	algo=clustalo	acc=BB30003	lddt_fm=0.505401
bench=balibase	algo=clustalo	acc=BB30004	lddt_fm=0.637667
bench=balibase	algo=clustalo	acc=BB30005	lddt_fm=0.752871
bench=balibase	algo=clustalo	acc=BB30006	lddt_fm=0.464040
bench=balibase	algo=clustalo	acc=BB30007	lddt_fm=0.505917
bench=balibase	algo=clustalo	acc=BB30008	lddt_fm=0.598489
bench=balibase	algo=clustalo	acc=BB30009	lddt_fm=0.597411
bench=balibase	algo=clustalo	acc=BB30010	lddt_fm=0.391786
bench=balibase	algo=clustalo	acc=BB30011	lddt_fm=0.652128
bench=balibase	algo=clustalo	acc=BB30012	lddt_fm=0.676728
bench=balibase	algo=clustalo	acc=BB30013	lddt_fm=0.566775
bench=balibase	algo=clustalo	acc=BB30014	lddt_fm=0.603684
bench=balibase	algo=clustalo	acc=BB30015	lddt_fm=0.737877
bench=balibase	algo=clustalo	acc=BB30016	lddt_fm=0.439692
bench=balibase	algo=clustalo	acc=BB30017	lddt_fm=0.518382
bench=balibase	algo=clustalo	acc=BB30018	lddt_fm=0.640809
bench=balibase	algo=clustalo	acc=BB30019	lddt_fm=0.338261
bench=balibase	algo=clustalo	acc=BB30020	lddt_fm=0.337011
bench=balibase	algo=clustalo	acc=BB30021	lddt_fm=0.613042
bench=balibase	algo=clustalo	acc=BB30022	lddt_fm=0.576975
bench=balibase	algo=clustalo	acc=BB30023	lddt_fm=0.392220
bench=balibase	algo=clustalo	acc=BB30024	lddt_fm=0.649116
bench=balibase	algo=clustalo	acc=BB30025	lddt_fm=0.342783
bench=balibase	algo=clustalo	acc=BB30026	lddt_fm=0.620449
bench=balibase	algo=clustalo	acc=BB30027	lddt_fm=0.315009
bench=balibase	algo=clustalo	acc=BB30028	lddt_fm=0.735735
bench=balibase	algo=clustalo	acc=BB30029	lddt_fm=0.510686
bench=balibase	algo=clustalo	acc=BB30030	lddt_fm=0.366006
bench=balibase	algo=clustalo	acc=BB40001	lddt_fm=0.422358
bench=balibase	algo=clustalo	acc=BB40002	lddt_fm=0.304003
bench=balibase	algo=clustalo	acc=BB40003	lddt_fm=0.353123
bench=balibase	algo=clustalo	acc=BB40004	lddt_fm=0.678276
bench=balibase	algo=clustalo	acc=BB40005	lddt_fm=0.665951
bench=balibase	algo=clustalo	acc=BB40006	lddt_fm=0.464624
bench=balibase	algo=clustalo	acc=BB40008	lddt_fm=0.464697
bench=balibase	algo=clustalo	acc=BB40009	lddt_fm=0.654468
bench=balibase	algo=clustalo	acc=BB40010	lddt_fm=0.439907
bench=balibase	algo=clustalo	acc=BB40011	lddt_fm=0.363632
bench=balibase	algo=clustalo	acc=BB40012	lddt_fm=0.645717
bench=balibase	algo=clustalo	acc=BB40013	lddt_fm=0.541412
bench=balibase	algo=clustalo	acc=BB40014	lddt_fm=0.421661
bench=balibase	algo=clustalo	acc=BB40015	lddt_fm=0.411499
bench=balibase	algo=clustalo	acc=BB40016	lddt_fm=0.474674
bench=balibase	algo=clustalo	acc=BB40017	lddt_fm=0.474674
bench=balibase	algo=clustalo	acc=BB40018	lddt_fm=0.489432
bench=balibase	algo=clustalo	acc=BB40019	lddt_fm=0.597203
bench=balibase	algo=clustalo	acc=BB40021	lddt_fm=0.362740
bench=balibase	algo=clustalo	acc=BB40022	lddt_fm=0.221754
bench=balibase	algo=clustalo	acc=BB40023	lddt_fm=0.291549
bench=balibase	algo=clustalo	acc=BB40024	lddt_fm=0.422028
bench=balibase	algo=clustalo	acc=BB40025	lddt_fm=0.375016
bench=balibase	algo=clustalo	acc=BB40026	lddt_fm=0.284750
bench=balibase	algo=clustalo	acc=BB40027	lddt_fm=0.122125
bench=balibase	algo=clustalo	acc=BB40028	lddt_fm=0.500744
bench=balibase	algo=clustalo	acc=BB40029	lddt_fm=0.208022
bench=balibase	algo=clustalo	acc=BB40030	lddt_fm=0.457727
bench=balibase	algo=clustalo	acc=BB40031	lddt_fm=0.490495
bench=balibase	algo=clustalo	acc=BB40033	lddt_fm=0.497337
bench=balibase	algo=clustalo	acc=BB40034	lddt_fm=0.338261
bench=balibase	algo=clustalo	acc=BB40035	lddt_fm=0.345577
bench=balibase	algo=clustalo	acc=BB40036	lddt_fm=0.595235
bench=balibase	algo=clustalo	acc=BB40037	lddt_fm=0.537096
bench=balibase	algo=clustalo	acc=BB40038	lddt_fm=0.152448
bench=balibase	algo=clustalo	acc=BB40039	lddt_fm=0.602190
bench=balibase	algo=clustalo	acc=BB40040	lddt_fm=0.188835
bench=balibase	algo=clustalo	acc=BB40041	lddt_fm=0.438881
bench=balibase	algo=clustalo	acc=BB40042	lddt_fm=0.245088
bench=balibase	algo=clustalo	acc=BB40043	lddt_fm=0.632201
bench=balibase	algo=clustalo	acc=BB40044	lddt_fm=0.328976
bench=balibase	algo=clustalo	acc=BB40045	lddt_fm=0.123478
bench=balibase	algo=clustalo	acc=BB40046	lddt_fm=0.323750
bench=balibase	algo=clustalo	acc=BB40047	lddt_fm=0.332787
bench=balibase	algo=clustalo	acc=BB40048	lddt_fm=0.603778
bench=balibase	algo=clustalo	acc=BB40049	lddt_fm=0.289258
bench=balibase	algo=clustalo	acc=BB50001	lddt_fm=0.530220
bench=balibase	algo=clustalo	acc=BB50002	lddt_fm=0.335907
bench=balibase	algo=clustalo	acc=BB50004	lddt_fm=0.730025
bench=balibase	algo=clustalo	acc=BB50005	lddt_fm=0.586346
bench=balibase	algo=clustalo	acc=BB50006	lddt_fm=0.299009
bench=balibase	algo=clustalo	acc=BB50007	lddt_fm=0.370786
bench=balibase	algo=clustalo	acc=BB50008	lddt_fm=0.353797
bench=balibase	algo=clustalo	acc=BB50009	lddt_fm=0.552923
bench=balibase	algo=clustalo	acc=BB50010	lddt_fm=0.465160
bench=balibase	algo=clustalo	acc=BB50011	lddt_fm=0.493200
bench=balibase	algo=clustalo	acc=BB50012	lddt_fm=0.287016
bench=balibase	algo=clustalo	acc=BB50013	lddt_fm=0.723298
bench=balibase	algo=clustalo	acc=BB50014	lddt_fm=0.396183
bench=balibase	algo=clustalo	acc=BB50015	lddt_fm=0.339491
bench=balibase	algo=clustalo	acc=BB50016	lddt_fm=0.272058
bench=balibase	algo=foldmason_def	acc=BB11001	lddt_fm=0.629803
bench=balibase	algo=foldmason_def	acc=BB11002	lddt_fm=0.226918
bench=balibase	algo=foldmason_def	acc=BB11004	lddt_fm=0.411589
bench=balibase	algo=foldmason_def	acc=BB11005	lddt_fm=0.423909
bench=balibase	algo=foldmason_def	acc=BB11006	lddt_fm=0.387567
bench=balibase	algo=foldmason_def	acc=BB11007	lddt_fm=0.497651
bench=balibase	algo=foldmason_def	acc=BB11009	lddt_fm=0.457234
bench=balibase	algo=foldmason_def	acc=BB11012	lddt_fm=0.596855
bench=balibase	algo=foldmason_def	acc=BB11013	lddt_fm=0.282602
bench=balibase	algo=foldmason_def	acc=BB11014	lddt_fm=0.480286
bench=balibase	algo=foldmason_def	acc=BB11016	lddt_fm=0.243912
bench=balibase	algo=foldmason_def	acc=BB11018	lddt_fm=0.228945
bench=balibase	algo=foldmason_def	acc=BB11019	lddt_fm=0.478461
bench=balibase	algo=foldmason_def	acc=BB11020	lddt_fm=0.445572
bench=balibase	algo=foldmason_def	acc=BB11021	lddt_fm=0.326927
bench=balibase	algo=foldmason_def	acc=BB11022	lddt_fm=0.208103
bench=balibase	algo=foldmason_def	acc=BB11023	lddt_fm=0.385792
bench=balibase	algo=foldmason_def	acc=BB11024	lddt_fm=0.349673
bench=balibase	algo=foldmason_def	acc=BB11025	lddt_fm=0.368286
bench=balibase	algo=foldmason_def	acc=BB11026	lddt_fm=0.102420
bench=balibase	algo=foldmason_def	acc=BB11027	lddt_fm=0.236384
bench=balibase	algo=foldmason_def	acc=BB11028	lddt_fm=0.387571
bench=balibase	algo=foldmason_def	acc=BB11030	lddt_fm=0.391093
bench=balibase	algo=foldmason_def	acc=BB11031	lddt_fm=0.168836
bench=balibase	algo=foldmason_def	acc=BB11032	lddt_fm=0.257424
bench=balibase	algo=foldmason_def	acc=BB11033	lddt_fm=0.235905
bench=balibase	algo=foldmason_def	acc=BB11034	lddt_fm=0.256429
bench=balibase	algo=foldmason_def	acc=BB11036	lddt_fm=0.438516
bench=balibase	algo=foldmason_def	acc=BB11038	lddt_fm=0.237793
bench=balibase	algo=foldmason_def	acc=BB12001	lddt_fm=0.548337
bench=balibase	algo=foldmason_def	acc=BB12002	lddt_fm=0.638410
bench=balibase	algo=foldmason_def	acc=BB12003	lddt_fm=0.697908
bench=balibase	algo=foldmason_def	acc=BB12004	lddt_fm=0.627844
bench=balibase	algo=foldmason_def	acc=BB12005	lddt_fm=0.620395
bench=balibase	algo=foldmason_def	acc=BB12007	lddt_fm=0.590991
bench=balibase	algo=foldmason_def	acc=BB12008	lddt_fm=0.669660
bench=balibase	algo=foldmason_def	acc=BB12009	lddt_fm=0.268835
bench=balibase	algo=foldmason_def	acc=BB12010	lddt_fm=0.552445
bench=balibase	algo=foldmason_def	acc=BB12011	lddt_fm=0.595239
bench=balibase	algo=foldmason_def	acc=BB12012	lddt_fm=0.335162
bench=balibase	algo=foldmason_def	acc=BB12013	lddt_fm=0.670539
bench=balibase	algo=foldmason_def	acc=BB12014	lddt_fm=0.581287
bench=balibase	algo=foldmason_def	acc=BB12015	lddt_fm=0.505235
bench=balibase	algo=foldmason_def	acc=BB12017	lddt_fm=0.559428
bench=balibase	algo=foldmason_def	acc=BB12019	lddt_fm=0.709875
bench=balibase	algo=foldmason_def	acc=BB12020	lddt_fm=0.572270
bench=balibase	algo=foldmason_def	acc=BB12021	lddt_fm=0.677693
bench=balibase	algo=foldmason_def	acc=BB12023	lddt_fm=0.676298
bench=balibase	algo=foldmason_def	acc=BB12026	lddt_fm=0.468210
bench=balibase	algo=foldmason_def	acc=BB12027	lddt_fm=0.626999
bench=balibase	algo=foldmason_def	acc=BB12028	lddt_fm=0.384573
bench=balibase	algo=foldmason_def	acc=BB12029	lddt_fm=0.638659
bench=balibase	algo=foldmason_def	acc=BB12031	lddt_fm=0.590093
bench=balibase	algo=foldmason_def	acc=BB12032	lddt_fm=0.438623
bench=balibase	algo=foldmason_def	acc=BB12033	lddt_fm=0.538483
bench=balibase	algo=foldmason_def	acc=BB12035	lddt_fm=0.465307
bench=balibase	algo=foldmason_def	acc=BB12036	lddt_fm=0.666589
bench=balibase	algo=foldmason_def	acc=BB12037	lddt_fm=0.430166
bench=balibase	algo=foldmason_def	acc=BB12038	lddt_fm=0.366922
bench=balibase	algo=foldmason_def	acc=BB12039	lddt_fm=0.101063
bench=balibase	algo=foldmason_def	acc=BB12040	lddt_fm=0.577319
bench=balibase	algo=foldmason_def	acc=BB12041	lddt_fm=0.483943
bench=balibase	algo=foldmason_def	acc=BB12042	lddt_fm=0.483908
bench=balibase	algo=foldmason_def	acc=BB12043	lddt_fm=0.433049
bench=balibase	algo=foldmason_def	acc=BB12044	lddt_fm=0.615956
bench=balibase	algo=foldmason_def	acc=BB20001	lddt_fm=0.709459
bench=balibase	algo=foldmason_def	acc=BB20002	lddt_fm=0.321143
bench=balibase	algo=foldmason_def	acc=BB20003	lddt_fm=0.693991
bench=balibase	algo=foldmason_def	acc=BB20004	lddt_fm=0.640996
bench=balibase	algo=foldmason_def	acc=BB20005	lddt_fm=0.611834
bench=balibase	algo=foldmason_def	acc=BB20006	lddt_fm=0.639602
bench=balibase	algo=foldmason_def	acc=BB20007	lddt_fm=0.543002
bench=balibase	algo=foldmason_def	acc=BB20008	lddt_fm=0.366415
bench=balibase	algo=foldmason_def	acc=BB20009	lddt_fm=0.727126
bench=balibase	algo=foldmason_def	acc=BB20010	lddt_fm=0.665867
bench=balibase	algo=foldmason_def	acc=BB20011	lddt_fm=0.602982
bench=balibase	algo=foldmason_def	acc=BB20012	lddt_fm=0.614587
bench=balibase	algo=foldmason_def	acc=BB20013	lddt_fm=0.480372
bench=balibase	algo=foldmason_def	acc=BB20014	lddt_fm=0.350169
bench=balibase	algo=foldmason_def	acc=BB20015	lddt_fm=0.638394
bench=balibase	algo=foldmason_def	acc=BB20016	lddt_fm=0.396491
bench=balibase	algo=foldmason_def	acc=BB20017	lddt_fm=0.697095
bench=balibase	algo=foldmason_def	acc=BB20018	lddt_fm=0.651206
bench=balibase	algo=foldmason_def	acc=BB20019	lddt_fm=0.389249
bench=balibase	algo=foldmason_def	acc=BB20020	lddt_fm=0.387873
bench=balibase	algo=foldmason_def	acc=BB20021	lddt_fm=0.541024
bench=balibase	algo=foldmason_def	acc=BB20022	lddt_fm=0.598112
bench=balibase	algo=foldmason_def	acc=BB20023	lddt_fm=0.512581
bench=balibase	algo=foldmason_def	acc=BB20024	lddt_fm=0.504650
bench=balibase	algo=foldmason_def	acc=BB20025	lddt_fm=0.534692
bench=balibase	algo=foldmason_def	acc=BB20026	lddt_fm=0.583116
bench=balibase	algo=foldmason_def	acc=BB20027	lddt_fm=0.287901
bench=balibase	algo=foldmason_def	acc=BB20028	lddt_fm=0.667823
bench=balibase	algo=foldmason_def	acc=BB20029	lddt_fm=0.436619
bench=balibase	algo=foldmason_def	acc=BB20030	lddt_fm=0.788602
bench=balibase	algo=foldmason_def	acc=BB20031	lddt_fm=0.326622
bench=balibase	algo=foldmason_def	acc=BB20032	lddt_fm=0.677781
bench=balibase	algo=foldmason_def	acc=BB20033	lddt_fm=0.625356
bench=balibase	algo=foldmason_def	acc=BB20034	lddt_fm=0.517587
bench=balibase	algo=foldmason_def	acc=BB20035	lddt_fm=0.600498
bench=balibase	algo=foldmason_def	acc=BB20036	lddt_fm=0.414632
bench=balibase	algo=foldmason_def	acc=BB20037	lddt_fm=0.425787
bench=balibase	algo=foldmason_def	acc=BB20038	lddt_fm=0.605971
bench=balibase	algo=foldmason_def	acc=BB20039	lddt_fm=0.702398
bench=balibase	algo=foldmason_def	acc=BB20040	lddt_fm=0.496731
bench=balibase	algo=foldmason_def	acc=BB20041	lddt_fm=0.524556
bench=balibase	algo=foldmason_def	acc=BB30001	lddt_fm=0.650492
bench=balibase	algo=foldmason_def	acc=BB30002	lddt_fm=0.622043
bench=balibase	algo=foldmason_def	acc=BB30003	lddt_fm=0.503419
bench=balibase	algo=foldmason_def	acc=BB30004	lddt_fm=0.642446
bench=balibase	algo=foldmason_def	acc=BB30005	lddt_fm=0.727079
bench=balibase	algo=foldmason_def	acc=BB30006	lddt_fm=0.449568
bench=balibase	algo=foldmason_def	acc=BB30007	lddt_fm=0.685782
bench=balibase	algo=foldmason_def	acc=BB30008	lddt_fm=0.640906
bench=balibase	algo=foldmason_def	acc=BB30009	lddt_fm=0.626512
bench=balibase	algo=foldmason_def	acc=BB30010	lddt_fm=0.403959
bench=balibase	algo=foldmason_def	acc=BB30011	lddt_fm=0.675160
bench=balibase	algo=foldmason_def	acc=BB30012	lddt_fm=0.665807
bench=balibase	algo=foldmason_def	acc=BB30013	lddt_fm=0.545722
bench=balibase	algo=foldmason_def	acc=BB30014	lddt_fm=0.603291
bench=balibase	algo=foldmason_def	acc=BB30015	lddt_fm=0.730727
bench=balibase	algo=foldmason_def	acc=BB30016	lddt_fm=0.438086
bench=balibase	algo=foldmason_def	acc=BB30017	lddt_fm=0.593302
bench=balibase	algo=foldmason_def	acc=BB30018	lddt_fm=0.637380
bench=balibase	algo=foldmason_def	acc=BB30019	lddt_fm=0.366004
bench=balibase	algo=foldmason_def	acc=BB30020	lddt_fm=0.461863
bench=balibase	algo=foldmason_def	acc=BB30021	lddt_fm=0.603320
bench=balibase	algo=foldmason_def	acc=BB30022	lddt_fm=0.586014
bench=balibase	algo=foldmason_def	acc=BB30023	lddt_fm=0.529658
bench=balibase	algo=foldmason_def	acc=BB30024	lddt_fm=0.643457
bench=balibase	algo=foldmason_def	acc=BB30025	lddt_fm=0.458919
bench=balibase	algo=foldmason_def	acc=BB30026	lddt_fm=0.606224
bench=balibase	algo=foldmason_def	acc=BB30027	lddt_fm=0.345677
bench=balibase	algo=foldmason_def	acc=BB30028	lddt_fm=0.694144
bench=balibase	algo=foldmason_def	acc=BB30029	lddt_fm=0.564754
bench=balibase	algo=foldmason_def	acc=BB30030	lddt_fm=0.368150
bench=balibase	algo=foldmason_def	acc=BB40001	lddt_fm=0.467605
bench=balibase	algo=foldmason_def	acc=BB40002	lddt_fm=0.311184
bench=balibase	algo=foldmason_def	acc=BB40003	lddt_fm=0.356677
bench=balibase	algo=foldmason_def	acc=BB40004	lddt_fm=0.664455
bench=balibase	algo=foldmason_def	acc=BB40005	lddt_fm=0.648982
bench=balibase	algo=foldmason_def	acc=BB40006	lddt_fm=0.485361
bench=balibase	algo=foldmason_def	acc=BB40008	lddt_fm=0.456605
bench=balibase	algo=foldmason_def	acc=BB40009	lddt_fm=0.654959
bench=balibase	algo=foldmason_def	acc=BB40010	lddt_fm=0.492800
bench=balibase	algo=foldmason_def	acc=BB40011	lddt_fm=0.342745
bench=balibase	algo=foldmason_def	acc=BB40012	lddt_fm=0.689325
bench=balibase	algo=foldmason_def	acc=BB40013	lddt_fm=0.396705
bench=balibase	algo=foldmason_def	acc=BB40014	lddt_fm=0.438413
bench=balibase	algo=foldmason_def	acc=BB40015	lddt_fm=0.474059
bench=balibase	algo=foldmason_def	acc=BB40016	lddt_fm=0.517578
bench=balibase	algo=foldmason_def	acc=BB40017	lddt_fm=0.517578
bench=balibase	algo=foldmason_def	acc=BB40018	lddt_fm=0.514205
bench=balibase	algo=foldmason_def	acc=BB40019	lddt_fm=0.592632
bench=balibase	algo=foldmason_def	acc=BB40021	lddt_fm=0.328708
bench=balibase	algo=foldmason_def	acc=BB40022	lddt_fm=0.193211
bench=balibase	algo=foldmason_def	acc=BB40023	lddt_fm=0.324622
bench=balibase	algo=foldmason_def	acc=BB40024	lddt_fm=0.462751
bench=balibase	algo=foldmason_def	acc=BB40025	lddt_fm=0.355915
bench=balibase	algo=foldmason_def	acc=BB40026	lddt_fm=0.304991
bench=balibase	algo=foldmason_def	acc=BB40027	lddt_fm=0.124123
bench=balibase	algo=foldmason_def	acc=BB40028	lddt_fm=0.474034
bench=balibase	algo=foldmason_def	acc=BB40029	lddt_fm=0.196025
bench=balibase	algo=foldmason_def	acc=BB40030	lddt_fm=0.433754
bench=balibase	algo=foldmason_def	acc=BB40031	lddt_fm=0.553700
bench=balibase	algo=foldmason_def	acc=BB40033	lddt_fm=0.527185
bench=balibase	algo=foldmason_def	acc=BB40034	lddt_fm=0.366004
bench=balibase	algo=foldmason_def	acc=BB40035	lddt_fm=0.370324
bench=balibase	algo=foldmason_def	acc=BB40036	lddt_fm=0.579773
bench=balibase	algo=foldmason_def	acc=BB40037	lddt_fm=0.439812
bench=balibase	algo=foldmason_def	acc=BB40038	lddt_fm=0.159732
bench=balibase	algo=foldmason_def	acc=BB40039	lddt_fm=0.603876
bench=balibase	algo=foldmason_def	acc=BB40040	lddt_fm=0.191865
bench=balibase	algo=foldmason_def	acc=BB40041	lddt_fm=0.444702
bench=balibase	algo=foldmason_def	acc=BB40042	lddt_fm=0.273860
bench=balibase	algo=foldmason_def	acc=BB40043	lddt_fm=0.619837
bench=balibase	algo=foldmason_def	acc=BB40044	lddt_fm=0.337224
bench=balibase	algo=foldmason_def	acc=BB40045	lddt_fm=0.129127
bench=balibase	algo=foldmason_def	acc=BB40046	lddt_fm=0.389906
bench=balibase	algo=foldmason_def	acc=BB40047	lddt_fm=0.374913
bench=balibase	algo=foldmason_def	acc=BB40048	lddt_fm=0.599296
bench=balibase	algo=foldmason_def	acc=BB40049	lddt_fm=0.290990
bench=balibase	algo=foldmason_def	acc=BB50001	lddt_fm=0.535553
bench=balibase	algo=foldmason_def	acc=BB50002	lddt_fm=0.344356
bench=balibase	algo=foldmason_def	acc=BB50004	lddt_fm=0.691619
bench=balibase	algo=foldmason_def	acc=BB50005	lddt_fm=0.581487
bench=balibase	algo=foldmason_def	acc=BB50006	lddt_fm=0.309527
bench=balibase	algo=foldmason_def	acc=BB50007	lddt_fm=0.353293
bench=balibase	algo=foldmason_def	acc=BB50008	lddt_fm=0.354030
bench=balibase	algo=foldmason_def	acc=BB50009	lddt_fm=0.537498
bench=balibase	algo=foldmason_def	acc=BB50010	lddt_fm=0.446254
bench=balibase	algo=foldmason_def	acc=BB50011	lddt_fm=0.512620
