bench=balibase	algo=clustalo	acc=BB11001	z=4.645	lddt_mu=0.7907
bench=balibase	algo=clustalo	acc=BB11033	z=-1.948	lddt_mu=0.6095
bench=balibase	algo=clustalo	acc=BB11034	z=0.952	lddt_mu=0.8118
bench=balibase	algo=clustalo	acc=BB11036	z=-0.831	lddt_mu=0.7452
bench=balibase	algo=clustalo	acc=BB11038	z=5.629	lddt_mu=0.7848
bench=balibase	algo=clustalo	acc=BB12001	z=18.740	lddt_mu=0.8475
bench=balibase	algo=clustalo	acc=BB12002	z=9.356	lddt_mu=0.7777
bench=balibase	algo=clustalo	acc=BB12003	z=2.222	lddt_mu=0.8232
bench=balibase	algo=clustalo	acc=BB12004	z=12.989	lddt_mu=0.8312
bench=balibase	algo=clustalo	acc=BB12005	z=13.087	lddt_mu=0.8634
bench=balibase	algo=clustalo	acc=BB12007	z=28.888	lddt_mu=0.8364
bench=balibase	algo=clustalo	acc=BB12008	z=25.738	lddt_mu=0.8441
bench=balibase	algo=clustalo	acc=BB12009	z=5.162	lddt_mu=0.7381
bench=balibase	algo=clustalo	acc=BB12010	z=18.103	lddt_mu=0.8559
bench=balibase	algo=clustalo	acc=BB12011	z=8.917	lddt_mu=0.8101
bench=balibase	algo=clustalo	acc=BB12012	z=10.025	lddt_mu=0.8326
bench=balibase	algo=clustalo	acc=BB12013	z=22.783	lddt_mu=0.8628
bench=balibase	algo=clustalo	acc=BB12014	z=4.543	lddt_mu=0.8518
bench=balibase	algo=clustalo	acc=BB12015	z=3.056	lddt_mu=0.8714
bench=balibase	algo=clustalo	acc=BB12017	z=21.845	lddt_mu=0.8743
bench=balibase	algo=clustalo	acc=BB12019	z=16.536	lddt_mu=0.8880
bench=balibase	algo=clustalo	acc=BB12020	z=-0.169	lddt_mu=0.7680
bench=balibase	algo=clustalo	acc=BB12021	z=3.190	lddt_mu=0.8804
bench=balibase	algo=clustalo	acc=BB12023	z=15.205	lddt_mu=0.7903
bench=balibase	algo=clustalo	acc=BB12026	z=15.433	lddt_mu=0.8661
bench=balibase	algo=clustalo	acc=BB12027	z=3.342	lddt_mu=0.8562
bench=balibase	algo=clustalo	acc=BB12028	z=9.191	lddt_mu=0.8827
bench=balibase	algo=clustalo	acc=BB12029	z=15.252	lddt_mu=0.8915
bench=balibase	algo=clustalo	acc=BB12031	z=15.523	lddt_mu=0.8173
bench=balibase	algo=clustalo	acc=BB12032	z=-0.346	lddt_mu=0.7551
bench=balibase	algo=clustalo	acc=BB12033	z=9.182	lddt_mu=0.8317
bench=balibase	algo=clustalo	acc=BB12035	z=5.029	lddt_mu=0.9382
bench=balibase	algo=clustalo	acc=BB12036	z=15.976	lddt_mu=0.7992
bench=balibase	algo=clustalo	acc=BB12037	z=13.184	lddt_mu=0.8752
bench=balibase	algo=clustalo	acc=BB12038	z=8.630	lddt_mu=0.8921
bench=balibase	algo=clustalo	acc=BB12039	z=1.010	lddt_mu=0.8044
bench=balibase	algo=clustalo	acc=BB12040	z=10.347	lddt_mu=0.7932
bench=balibase	algo=clustalo	acc=BB12041	z=1.145	lddt_mu=0.7987
bench=balibase	algo=clustalo	acc=BB12042	z=8.447	lddt_mu=0.6676
bench=balibase	algo=clustalo	acc=BB12043	z=1.844	lddt_mu=0.9131
bench=balibase	algo=clustalo	acc=BB12044	z=23.380	lddt_mu=0.8069
bench=balibase	algo=clustalo	acc=BB20001	z=-0.594	lddt_mu=0.4437
bench=balibase	algo=clustalo	acc=BB20002	z=-1.833	lddt_mu=0.7221
bench=balibase	algo=clustalo	acc=BB20003	z=14.903	lddt_mu=0.9192
bench=balibase	algo=clustalo	acc=BB20004	z=9.488	lddt_mu=0.9172
bench=balibase	algo=clustalo	acc=BB20005	z=1.004	lddt_mu=0.8821
bench=balibase	algo=clustalo	acc=BB20006	z=21.214	lddt_mu=0.8745
bench=balibase	algo=clustalo	acc=BB20007	z=7.322	lddt_mu=0.8094
bench=balibase	algo=clustalo	acc=BB20008	z=-1.574	lddt_mu=0.7678
bench=balibase	algo=clustalo	acc=BB20009	z=5.974	lddt_mu=0.9030
bench=balibase	algo=clustalo	acc=BB20010	z=6.199	lddt_mu=0.8977
bench=balibase	algo=clustalo	acc=BB20011	z=1.280	lddt_mu=0.8672
bench=balibase	algo=clustalo	acc=BB20012	z=4.333	lddt_mu=0.8663
bench=balibase	algo=clustalo	acc=BB20013	z=1.523	lddt_mu=0.8810
bench=balibase	algo=clustalo	acc=BB20014	z=-0.667	lddt_mu=0.9572
bench=balibase	algo=clustalo	acc=BB20015	z=-1.109	lddt_mu=0.8749
bench=balibase	algo=clustalo	acc=BB20016	z=4.541	lddt_mu=0.7726
bench=balibase	algo=clustalo	acc=BB20017	z=9.085	lddt_mu=0.9163
bench=balibase	algo=clustalo	acc=BB20018	z=10.000	lddt_mu=0.9028
bench=balibase	algo=clustalo	acc=BB20019	z=2.927	lddt_mu=0.8619
bench=balibase	algo=clustalo	acc=BB20020	z=12.146	lddt_mu=0.8877
bench=balibase	algo=clustalo	acc=BB20021	z=2.047	lddt_mu=0.9384
bench=balibase	algo=clustalo	acc=BB20022	z=4.743	lddt_mu=0.8290
bench=balibase	algo=clustalo	acc=BB20023	z=2.822	lddt_mu=0.8270
bench=balibase	algo=clustalo	acc=BB20024	z=-1.164	lddt_mu=0.8620
bench=balibase	algo=clustalo	acc=BB20025	z=7.443	lddt_mu=0.9375
bench=balibase	algo=clustalo	acc=BB20026	z=8.556	lddt_mu=0.8144
bench=balibase	algo=clustalo	acc=BB20027	z=5.156	lddt_mu=0.9079
bench=balibase	algo=clustalo	acc=BB20028	z=12.331	lddt_mu=0.9300
bench=balibase	algo=clustalo	acc=BB20029	z=-0.180	lddt_mu=0.7614
bench=balibase	algo=clustalo	acc=BB20030	z=0.613	lddt_mu=0.8824
bench=balibase	algo=clustalo	acc=BB20031	z=7.133	lddt_mu=0.8501
bench=balibase	algo=clustalo	acc=BB20032	z=0.078	lddt_mu=0.8581
bench=balibase	algo=clustalo	acc=BB20033	z=1.305	lddt_mu=0.8863
bench=balibase	algo=clustalo	acc=BB20034	z=3.794	lddt_mu=0.8840
bench=balibase	algo=clustalo	acc=BB20035	z=-0.948	lddt_mu=0.8959
bench=balibase	algo=clustalo	acc=BB20036	z=-1.256	lddt_mu=0.8694
bench=balibase	algo=clustalo	acc=BB20037	z=-0.039	lddt_mu=0.9364
bench=balibase	algo=clustalo	acc=BB20038	z=0.635	lddt_mu=0.9003
bench=balibase	algo=clustalo	acc=BB20039	z=0.253	lddt_mu=0.9497
bench=balibase	algo=clustalo	acc=BB20040	z=15.323	lddt_mu=0.9106
bench=balibase	algo=clustalo	acc=BB20041	z=5.007	lddt_mu=0.8936
bench=balibase	algo=clustalo	acc=BB30001	z=1.329	lddt_mu=0.8584
bench=balibase	algo=clustalo	acc=BB30002	z=9.908	lddt_mu=0.8092
bench=balibase	algo=clustalo	acc=BB30003	z=-0.896	lddt_mu=0.7727
bench=balibase	algo=clustalo	acc=BB30004	z=14.635	lddt_mu=0.8714
bench=balibase	algo=clustalo	acc=BB30005	z=2.264	lddt_mu=0.8890
bench=balibase	algo=clustalo	acc=BB30006	z=0.591	lddt_mu=0.8017
bench=balibase	algo=clustalo	acc=BB30007	z=0.821	lddt_mu=0.8192
bench=balibase	algo=clustalo	acc=BB30008	z=8.061	lddt_mu=0.7589
bench=balibase	algo=clustalo	acc=BB30009	z=-1.335	lddt_mu=0.4395
bench=balibase	algo=clustalo	acc=BB30010	z=7.206	lddt_mu=0.8936
bench=balibase	algo=clustalo	acc=BB30011	z=14.691	lddt_mu=0.8647
bench=balibase	algo=clustalo	acc=BB30012	z=3.298	lddt_mu=0.9055
bench=balibase	algo=clustalo	acc=BB30013	z=0.980	lddt_mu=0.8919
bench=balibase	algo=clustalo	acc=BB30014	z=3.211	lddt_mu=0.8080
bench=balibase	algo=clustalo	acc=BB30015	z=-0.471	lddt_mu=0.7201
bench=balibase	algo=clustalo	acc=BB30016	z=-1.577	lddt_mu=0.9224
bench=balibase	algo=clustalo	acc=BB30017	z=1.604	lddt_mu=0.7463
bench=balibase	algo=clustalo	acc=BB30018	z=9.030	lddt_mu=0.9028
bench=balibase	algo=clustalo	acc=BB30019	z=0.923	lddt_mu=0.8282
bench=balibase	algo=clustalo	acc=BB30020	z=-1.711	lddt_mu=0.7161
bench=balibase	algo=clustalo	acc=BB30021	z=2.109	lddt_mu=0.7714
bench=balibase	algo=clustalo	acc=BB30022	z=-0.019	lddt_mu=0.8992
bench=balibase	algo=clustalo	acc=BB30023	z=4.649	lddt_mu=0.8534
bench=balibase	algo=clustalo	acc=BB30024	z=-0.497	lddt_mu=0.8566
bench=balibase	algo=clustalo	acc=BB30025	z=-0.670	lddt_mu=0.8280
bench=balibase	algo=clustalo	acc=BB30026	z=0.694	lddt_mu=0.9007
bench=balibase	algo=clustalo	acc=BB30027	z=-1.017	lddt_mu=0.7605
bench=balibase	algo=clustalo	acc=BB30028	z=1.854	lddt_mu=0.9086
bench=balibase	algo=clustalo	acc=BB30029	z=12.832	lddt_mu=0.8237
bench=balibase	algo=clustalo	acc=BB30030	z=4.550	lddt_mu=0.8461
bench=balibase	algo=clustalo	acc=BB40001	z=2.409	lddt_mu=0.9563
bench=balibase	algo=clustalo	acc=BB40002	z=-1.658	lddt_mu=0.8970
bench=balibase	algo=clustalo	acc=BB40003	z=28.626	lddt_mu=0.8359
bench=balibase	algo=clustalo	acc=BB40004	z=23.473	lddt_mu=0.8623
bench=balibase	algo=clustalo	acc=BB40005	z=18.823	lddt_mu=0.8722
bench=balibase	algo=clustalo	acc=BB40006	z=8.376	lddt_mu=0.7971
bench=balibase	algo=clustalo	acc=BB40008	z=17.388	lddt_mu=0.8499
bench=balibase	algo=clustalo	acc=BB40009	z=5.425	lddt_mu=0.7959
bench=balibase	algo=clustalo	acc=BB40010	z=4.294	lddt_mu=0.7537
bench=balibase	algo=clustalo	acc=BB40011	z=-0.763	lddt_mu=0.6712
bench=balibase	algo=clustalo	acc=BB40012	z=9.021	lddt_mu=0.8658
bench=balibase	algo=clustalo	acc=BB40013	z=-0.842	lddt_mu=0.8724
bench=balibase	algo=clustalo	acc=BB40014	z=10.875	lddt_mu=0.8868
bench=balibase	algo=clustalo	acc=BB40015	z=0.325	lddt_mu=0.9301
bench=balibase	algo=clustalo	acc=BB40016	z=-1.017	lddt_mu=0.9218
bench=balibase	algo=clustalo	acc=BB40017	z=-1.017	lddt_mu=0.9218
bench=balibase	algo=clustalo	acc=BB40018	z=2.273	lddt_mu=0.7491
bench=balibase	algo=clustalo	acc=BB40019	z=26.364	lddt_mu=0.8612
bench=balibase	algo=clustalo	acc=BB40021	z=16.680	lddt_mu=0.8631
bench=balibase	algo=clustalo	acc=BB40022	z=-0.705	lddt_mu=0.9237
bench=balibase	algo=clustalo	acc=BB40023	z=2.487	lddt_mu=0.8101
bench=balibase	algo=clustalo	acc=BB40024	z=0.348	lddt_mu=0.8842
bench=balibase	algo=clustalo	acc=BB40025	z=12.726	lddt_mu=0.8769
bench=balibase	algo=clustalo	acc=BB40026	z=1.161	lddt_mu=0.8589
bench=balibase	algo=clustalo	acc=BB40027	z=-0.604	lddt_mu=0.7977
bench=balibase	algo=clustalo	acc=BB40028	z=19.269	lddt_mu=0.8817
bench=balibase	algo=clustalo	acc=BB40029	z=1.595	lddt_mu=0.8587
bench=balibase	algo=clustalo	acc=BB40030	z=9.362	lddt_mu=0.9202
bench=balibase	algo=clustalo	acc=BB40031	z=1.993	lddt_mu=0.9497
bench=balibase	algo=clustalo	acc=BB40033	z=2.420	lddt_mu=0.7982
bench=balibase	algo=clustalo	acc=BB40034	z=0.836	lddt_mu=0.8309
bench=balibase	algo=clustalo	acc=BB40035	z=3.644	lddt_mu=0.8765
bench=balibase	algo=clustalo	acc=BB40036	z=14.002	lddt_mu=0.8955
bench=balibase	algo=clustalo	acc=BB40037	z=-1.306	lddt_mu=0.4615
bench=balibase	algo=clustalo	acc=BB40038	z=-0.124	lddt_mu=0.8850
bench=balibase	algo=clustalo	acc=BB40039	z=9.528	lddt_mu=0.9153
bench=balibase	algo=clustalo	acc=BB40040	z=4.269	lddt_mu=0.9254
bench=balibase	algo=clustalo	acc=BB40041	z=-1.439	lddt_mu=0.8021
bench=balibase	algo=clustalo	acc=BB40042	z=5.172	lddt_mu=0.8751
bench=balibase	algo=clustalo	acc=BB40043	z=2.070	lddt_mu=0.8261
bench=balibase	algo=clustalo	acc=BB40044	z=-0.778	lddt_mu=0.9320
bench=balibase	algo=clustalo	acc=BB40045	z=-0.224	lddt_mu=0.7557
bench=balibase	algo=clustalo	acc=BB40046	z=0.180	lddt_mu=0.8712
bench=balibase	algo=clustalo	acc=BB40047	z=3.456	lddt_mu=0.9116
bench=balibase	algo=clustalo	acc=BB40048	z=26.971	lddt_mu=0.9348
bench=balibase	algo=clustalo	acc=BB40049	z=0.933	lddt_mu=0.8752
bench=balibase	algo=clustalo	acc=BB50001	z=2.940	lddt_mu=0.8385
bench=balibase	algo=clustalo	acc=BB50002	z=-1.254	lddt_mu=0.7761
bench=balibase	algo=clustalo	acc=BB50004	z=27.821	lddt_mu=0.8627
bench=balibase	algo=clustalo	acc=BB50005	z=20.857	lddt_mu=0.8646
bench=balibase	algo=clustalo	acc=BB50006	z=-0.275	lddt_mu=0.8888
bench=balibase	algo=clustalo	acc=BB50007	z=0.467	lddt_mu=0.8426
bench=balibase	algo=clustalo	acc=BB50008	z=2.999	lddt_mu=0.9155
bench=balibase	algo=clustalo	acc=BB50009	z=1.170	lddt_mu=0.9225
bench=balibase	algo=clustalo	acc=BB50010	z=0.627	lddt_mu=0.7507
bench=balibase	algo=clustalo	acc=BB50011	z=2.890	lddt_mu=0.8108
bench=balibase	algo=clustalo	acc=BB50012	z=2.189	lddt_mu=0.9035
bench=balibase	algo=clustalo	acc=BB50013	z=9.282	lddt_mu=0.8869
bench=balibase	algo=clustalo	acc=BB50014	z=11.797	lddt_mu=0.9176
bench=balibase	algo=clustalo	acc=BB50015	z=-0.220	lddt_mu=0.8571
bench=balibase	algo=clustalo	acc=BB50016	z=5.301	lddt_mu=0.8195
metric=z	bench=balibase	algo=clustalo	nr_na=0	nr_ok=197
metric=lddt_mu	bench=balibase	algo=clustalo	nr_na=0	nr_ok=197
bench=balibase	algo=foldmason-i	acc=BB11001	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11002	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11004	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11005	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11006	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11007	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11009	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11012	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11013	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11014	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11016	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11018	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11019	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11020	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11021	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11022	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11023	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11024	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11025	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11026	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11027	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11028	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11030	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11031	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11032	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11033	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11034	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11036	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB11038	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12001	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12002	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12003	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12004	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12005	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12007	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12008	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12009	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12010	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12011	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12012	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12013	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12014	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12015	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12017	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12019	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12020	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12021	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12023	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12026	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12027	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12028	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12029	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12031	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12032	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12033	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12035	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12036	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12037	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12038	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12039	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12040	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12041	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12042	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12043	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB12044	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20001	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20002	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20003	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20004	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20005	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20006	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20007	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20008	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20009	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20010	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20011	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20012	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20013	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20014	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20015	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20016	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20017	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20018	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20019	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20020	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20021	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20022	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20023	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20024	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20025	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20026	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20027	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20028	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20029	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20030	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20031	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20032	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20033	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20034	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20035	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20036	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20037	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20038	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20039	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20040	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB20041	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30001	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30002	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30003	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30004	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30005	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30006	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30007	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30008	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30009	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30010	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30011	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30012	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30013	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30014	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30015	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30016	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30017	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30018	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30019	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30020	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30021	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30022	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30023	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30024	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30025	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30026	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30027	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30028	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30029	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB30030	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40001	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40002	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40003	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40004	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40005	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40006	z=NA	lddt_mu=NA
bench=balibase	algo=foldmason-i	acc=BB40008	z=NA	lddt_mu=NA
