bench=balibase	algo=clustalo	acc=BB11028	tc=0.0000	z=-1.799	lddt_mu=0.4816
bench=balibase	algo=clustalo	acc=BB11030	tc=0.2754	z=-2.189	lddt_mu=0.4775
bench=balibase	algo=clustalo	acc=BB11031	tc=0.2736	z=-8.865	lddt_mu=0.4270
bench=balibase	algo=clustalo	acc=BB11032	tc=0.5921	z=2.946	lddt_mu=0.5340
bench=balibase	algo=clustalo	acc=BB11033	tc=0.0000	z=-6.705	lddt_mu=0.3952
bench=balibase	algo=clustalo	acc=BB11034	tc=0.4600	z=0.013	lddt_mu=0.4893
bench=balibase	algo=clustalo	acc=BB11036	tc=0.0978	z=-12.044	lddt_mu=0.4125
bench=balibase	algo=clustalo	acc=BB11038	tc=0.7185	z=6.820	lddt_mu=0.5849
bench=balibase	algo=clustalo	acc=BB12001	tc=0.7910	z=31.320	lddt_mu=0.6966
bench=balibase	algo=clustalo	acc=BB12002	tc=0.8248	z=15.648	lddt_mu=0.7443
bench=balibase	algo=clustalo	acc=BB12003	tc=0.8108	z=5.738	lddt_mu=0.7091
bench=balibase	algo=clustalo	acc=BB12004	tc=0.6447	z=28.955	lddt_mu=0.7670
bench=balibase	algo=clustalo	acc=BB12005	tc=0.7737	z=19.899	lddt_mu=0.7623
bench=balibase	algo=clustalo	acc=BB12007	tc=0.7806	z=33.889	lddt_mu=0.7564
bench=balibase	algo=clustalo	acc=BB12008	tc=0.8856	z=44.861	lddt_mu=0.7914
bench=balibase	algo=clustalo	acc=BB12009	tc=0.7969	z=5.545	lddt_mu=0.7226
bench=balibase	algo=clustalo	acc=BB12010	tc=0.9126	z=29.123	lddt_mu=0.7350
bench=balibase	algo=clustalo	acc=BB12011	tc=0.5398	z=13.887	lddt_mu=0.6358
bench=balibase	algo=clustalo	acc=BB12012	tc=0.6280	z=6.353	lddt_mu=0.5706
bench=balibase	algo=clustalo	acc=BB12013	tc=0.9172	z=33.155	lddt_mu=0.7851
bench=balibase	algo=clustalo	acc=BB12014	tc=0.9535	z=6.824	lddt_mu=0.7789
bench=balibase	algo=clustalo	acc=BB12015	tc=0.9833	z=7.477	lddt_mu=0.7573
bench=balibase	algo=clustalo	acc=BB12017	tc=0.9179	z=39.899	lddt_mu=0.7446
bench=balibase	algo=clustalo	acc=BB12019	tc=0.8744	z=25.156	lddt_mu=0.7968
bench=balibase	algo=clustalo	acc=BB12020	tc=0.0000	z=3.909	lddt_mu=0.6878
bench=balibase	algo=clustalo	acc=BB12021	tc=0.8205	z=9.755	lddt_mu=0.7694
bench=balibase	algo=clustalo	acc=BB12023	tc=0.8730	z=20.714	lddt_mu=0.7127
bench=balibase	algo=clustalo	acc=BB12026	tc=0.7325	z=30.237	lddt_mu=0.7665
bench=balibase	algo=clustalo	acc=BB12027	tc=0.8862	z=39.472	lddt_mu=0.7937
bench=balibase	algo=clustalo	acc=BB12028	tc=0.8629	z=13.409	lddt_mu=0.6709
bench=balibase	algo=clustalo	acc=BB12029	tc=0.9744	z=23.393	lddt_mu=0.7621
bench=balibase	algo=clustalo	acc=BB12031	tc=0.7317	z=18.684	lddt_mu=0.7261
bench=balibase	algo=clustalo	acc=BB12032	tc=0.4074	z=2.065	lddt_mu=0.6017
bench=balibase	algo=clustalo	acc=BB12033	tc=0.7143	z=13.150	lddt_mu=0.6034
bench=balibase	algo=clustalo	acc=BB12035	tc=0.8372	z=26.930	lddt_mu=0.7719
bench=balibase	algo=clustalo	acc=BB12036	tc=0.9568	z=19.919	lddt_mu=0.7612
bench=balibase	algo=clustalo	acc=BB12037	tc=0.8920	z=30.997	lddt_mu=0.6972
bench=balibase	algo=clustalo	acc=BB12038	tc=0.8571	z=18.320	lddt_mu=0.7022
bench=balibase	algo=clustalo	acc=BB12039	tc=0.7143	z=4.131	lddt_mu=0.6734
bench=balibase	algo=clustalo	acc=BB12040	tc=0.9479	z=12.304	lddt_mu=0.7250
bench=balibase	algo=clustalo	acc=BB12041	tc=0.6087	z=4.330	lddt_mu=0.6098
bench=balibase	algo=clustalo	acc=BB12042	tc=0.5483	z=14.621	lddt_mu=0.5593
bench=balibase	algo=clustalo	acc=BB12043	tc=0.8429	z=22.627	lddt_mu=0.7467
bench=balibase	algo=clustalo	acc=BB12044	tc=0.8164	z=26.492	lddt_mu=0.7352
bench=balibase	algo=clustalo	acc=BB20001	tc=0.0000	z=2.275	lddt_mu=0.6664
bench=balibase	algo=clustalo	acc=BB20002	tc=0.0000	z=-2.461	lddt_mu=0.5189
bench=balibase	algo=clustalo	acc=BB20003	tc=0.4615	z=47.803	lddt_mu=0.8785
bench=balibase	algo=clustalo	acc=BB20004	tc=0.7792	z=34.074	lddt_mu=0.8556
bench=balibase	algo=clustalo	acc=BB20005	tc=0.2000	z=34.444	lddt_mu=0.7386
bench=balibase	algo=clustalo	acc=BB20006	tc=0.6284	z=33.230	lddt_mu=0.8223
bench=balibase	algo=clustalo	acc=BB20007	tc=0.4934	z=27.413	lddt_mu=0.6540
bench=balibase	algo=clustalo	acc=BB20008	tc=0.0000	z=5.069	lddt_mu=0.6258
bench=balibase	algo=clustalo	acc=BB20009	tc=0.6949	z=39.992	lddt_mu=0.8028
bench=balibase	algo=clustalo	acc=BB20010	tc=0.5424	z=23.537	lddt_mu=0.7728
bench=balibase	algo=clustalo	acc=BB20011	tc=0.7727	z=9.842	lddt_mu=0.7218
bench=balibase	algo=clustalo	acc=BB20012	tc=0.5094	z=30.250	lddt_mu=0.7601
bench=balibase	algo=clustalo	acc=BB20013	tc=0.7442	z=13.934	lddt_mu=0.6287
bench=balibase	algo=clustalo	acc=BB20014	tc=0.4375	z=22.915	lddt_mu=0.7398
bench=balibase	algo=clustalo	acc=BB20015	tc=0.0000	z=3.000	lddt_mu=0.6858
bench=balibase	algo=clustalo	acc=BB20016	tc=0.0000	z=6.586	lddt_mu=0.7140
bench=balibase	algo=clustalo	acc=BB20017	tc=0.7424	z=42.629	lddt_mu=0.8374
bench=balibase	algo=clustalo	acc=BB20018	tc=0.8958	z=41.634	lddt_mu=0.8319
bench=balibase	algo=clustalo	acc=BB20019	tc=0.3760	z=28.430	lddt_mu=0.7237
bench=balibase	algo=clustalo	acc=BB20020	tc=0.7681	z=25.579	lddt_mu=0.7620
bench=balibase	algo=clustalo	acc=BB20021	tc=0.4962	z=37.593	lddt_mu=0.8204
bench=balibase	algo=clustalo	acc=BB20022	tc=0.5323	z=34.652	lddt_mu=0.7331
bench=balibase	algo=clustalo	acc=BB20023	tc=0.6026	z=17.248	lddt_mu=0.6988
bench=balibase	algo=clustalo	acc=BB20024	tc=0.0000	z=2.469	lddt_mu=0.6984
bench=balibase	algo=clustalo	acc=BB20025	tc=0.6667	z=45.423	lddt_mu=0.8639
bench=balibase	algo=clustalo	acc=BB20026	tc=0.4554	z=18.021	lddt_mu=0.7395
bench=balibase	algo=clustalo	acc=BB20027	tc=0.6964	z=21.342	lddt_mu=0.6949
bench=balibase	algo=clustalo	acc=BB20028	tc=0.7973	z=34.717	lddt_mu=0.8714
bench=balibase	algo=clustalo	acc=BB20029	tc=0.0000	z=5.095	lddt_mu=0.7363
bench=balibase	algo=clustalo	acc=BB20030	tc=0.0000	z=15.935	lddt_mu=0.8874
bench=balibase	algo=clustalo	acc=BB20031	tc=0.1524	z=22.502	lddt_mu=0.7647
bench=balibase	algo=clustalo	acc=BB20032	tc=0.7879	z=9.189	lddt_mu=0.7203
bench=balibase	algo=clustalo	acc=BB20033	tc=0.5750	z=12.631	lddt_mu=0.7836
bench=balibase	algo=clustalo	acc=BB20034	tc=0.4524	z=24.432	lddt_mu=0.7403
bench=balibase	algo=clustalo	acc=BB20035	tc=0.6000	z=17.701	lddt_mu=0.7389
bench=balibase	algo=clustalo	acc=BB20036	tc=0.0000	z=12.911	lddt_mu=0.7530
bench=balibase	algo=clustalo	acc=BB20037	tc=0.7833	z=33.150	lddt_mu=0.7506
bench=balibase	algo=clustalo	acc=BB20038	tc=0.4571	z=13.583	lddt_mu=0.8070
bench=balibase	algo=clustalo	acc=BB20039	tc=0.2754	z=55.149	lddt_mu=0.8621
bench=balibase	algo=clustalo	acc=BB20040	tc=0.7315	z=33.346	lddt_mu=0.8025
bench=balibase	algo=clustalo	acc=BB20041	tc=0.8079	z=11.537	lddt_mu=0.6691
bench=balibase	algo=clustalo	acc=BB30001	tc=0.5604	z=33.702	lddt_mu=0.7713
bench=balibase	algo=clustalo	acc=BB30002	tc=0.4612	z=20.265	lddt_mu=0.7005
bench=balibase	algo=clustalo	acc=BB30003	tc=0.2500	z=10.678	lddt_mu=0.5431
bench=balibase	algo=clustalo	acc=BB30004	tc=0.7125	z=33.725	lddt_mu=0.7608
bench=balibase	algo=clustalo	acc=BB30005	tc=0.7184	z=29.088	lddt_mu=0.6982
bench=balibase	algo=clustalo	acc=BB30006	tc=0.6591	z=3.299	lddt_mu=0.6103
bench=balibase	algo=clustalo	acc=BB30007	tc=0.6739	z=4.723	lddt_mu=0.6492
bench=balibase	algo=clustalo	acc=BB30008	tc=0.5339	z=20.687	lddt_mu=0.6419
bench=balibase	algo=clustalo	acc=BB30009	tc=0.0000	z=0.224	lddt_mu=0.5982
bench=balibase	algo=clustalo	acc=BB30010	tc=0.7166	z=36.656	lddt_mu=0.7921
bench=balibase	algo=clustalo	acc=BB30011	tc=0.8421	z=37.558	lddt_mu=0.7874
bench=balibase	algo=clustalo	acc=BB30012	tc=0.7228	z=20.369	lddt_mu=0.7110
bench=balibase	algo=clustalo	acc=BB30013	tc=0.5652	z=17.284	lddt_mu=0.6412
bench=balibase	algo=clustalo	acc=BB30014	tc=0.8706	z=17.285	lddt_mu=0.6893
bench=balibase	algo=clustalo	acc=BB30015	tc=0.5909	z=0.882	lddt_mu=0.5500
bench=balibase	algo=clustalo	acc=BB30016	tc=0.7647	z=-0.039	lddt_mu=0.5946
bench=balibase	algo=clustalo	acc=BB30017	tc=0.5524	z=1.338	lddt_mu=0.5189
bench=balibase	algo=clustalo	acc=BB30018	tc=0.7534	z=41.996	lddt_mu=0.8350
bench=balibase	algo=clustalo	acc=BB30019	tc=0.6883	z=13.942	lddt_mu=0.6254
bench=balibase	algo=clustalo	acc=BB30020	tc=0.0000	z=1.124	lddt_mu=0.5545
bench=balibase	algo=clustalo	acc=BB30021	tc=0.1977	z=7.291	lddt_mu=0.6076
bench=balibase	algo=clustalo	acc=BB30022	tc=0.5143	z=5.149	lddt_mu=0.6634
bench=balibase	algo=clustalo	acc=BB30023	tc=0.5934	z=20.699	lddt_mu=0.6891
bench=balibase	algo=clustalo	acc=BB30024	tc=0.8000	z=11.457	lddt_mu=0.6279
bench=balibase	algo=clustalo	acc=BB30025	tc=0.4839	z=3.799	lddt_mu=0.6122
bench=balibase	algo=clustalo	acc=BB30026	tc=0.9706	z=17.513	lddt_mu=0.6687
bench=balibase	algo=clustalo	acc=BB30027	tc=0.0000	z=2.393	lddt_mu=0.5836
bench=balibase	algo=clustalo	acc=BB30028	tc=0.2979	z=48.110	lddt_mu=0.8175
bench=balibase	algo=clustalo	acc=BB30029	tc=0.7540	z=21.525	lddt_mu=0.7011
bench=balibase	algo=clustalo	acc=BB30030	tc=0.8348	z=16.320	lddt_mu=0.6700
bench=balibase	algo=clustalo	acc=BB40001	tc=0.9697	z=2.427	lddt_mu=0.7722
bench=balibase	algo=clustalo	acc=BB40002	tc=0.7368	z=-1.942	lddt_mu=0.5882
bench=balibase	algo=clustalo	acc=BB40003	tc=0.8218	z=32.446	lddt_mu=0.7401
bench=balibase	algo=clustalo	acc=BB40004	tc=0.6875	z=44.035	lddt_mu=0.8054
bench=balibase	algo=clustalo	acc=BB40005	tc=0.7989	z=24.843	lddt_mu=0.7781
bench=balibase	algo=clustalo	acc=BB40006	tc=0.4379	z=30.010	lddt_mu=0.6702
bench=balibase	algo=clustalo	acc=BB40008	tc=0.7673	z=34.794	lddt_mu=0.7425
bench=balibase	algo=clustalo	acc=BB40009	tc=0.7222	z=24.061	lddt_mu=0.6474
bench=balibase	algo=clustalo	acc=BB40010	tc=0.6393	z=5.348	lddt_mu=0.7133
bench=balibase	algo=clustalo	acc=BB40011	tc=0.0000	z=0.819	lddt_mu=0.5807
bench=balibase	algo=clustalo	acc=BB40012	tc=0.7660	z=22.497	lddt_mu=0.7000
bench=balibase	algo=clustalo	acc=BB40013	tc=0.7200	z=5.322	lddt_mu=0.6663
bench=balibase	algo=clustalo	acc=BB40014	tc=0.6899	z=15.962	lddt_mu=0.6687
bench=balibase	algo=clustalo	acc=BB40015	tc=1.0000	z=0.970	lddt_mu=0.7158
bench=balibase	algo=clustalo	acc=BB40016	tc=1.0000	z=6.598	lddt_mu=0.7001
bench=balibase	algo=clustalo	acc=BB40017	tc=1.0000	z=6.598	lddt_mu=0.7001
bench=balibase	algo=clustalo	acc=BB40018	tc=0.7000	z=4.255	lddt_mu=0.6026
bench=balibase	algo=clustalo	acc=BB40019	tc=0.8806	z=40.197	lddt_mu=0.7580
bench=balibase	algo=clustalo	acc=BB40021	tc=0.7614	z=21.051	lddt_mu=0.7345
bench=balibase	algo=clustalo	acc=BB40022	tc=1.0000	z=0.446	lddt_mu=0.6315
bench=balibase	algo=clustalo	acc=BB40023	tc=0.7374	z=19.768	lddt_mu=0.6517
bench=balibase	algo=clustalo	acc=BB40024	tc=0.2840	z=13.021	lddt_mu=0.6179
bench=balibase	algo=clustalo	acc=BB40025	tc=0.8552	z=24.856	lddt_mu=0.7454
bench=balibase	algo=clustalo	acc=BB40026	tc=0.6822	z=13.980	lddt_mu=0.6041
bench=balibase	algo=clustalo	acc=BB40027	tc=0.0000	z=17.938	lddt_mu=0.6237
bench=balibase	algo=clustalo	acc=BB40028	tc=0.7371	z=32.138	lddt_mu=0.7973
bench=balibase	algo=clustalo	acc=BB40029	tc=0.6522	z=7.774	lddt_mu=0.7178
bench=balibase	algo=clustalo	acc=BB40030	tc=0.8862	z=27.399	lddt_mu=0.7673
bench=balibase	algo=clustalo	acc=BB40031	tc=1.0000	z=5.174	lddt_mu=0.7631
bench=balibase	algo=clustalo	acc=BB40033	tc=0.6111	z=17.616	lddt_mu=0.6610
bench=balibase	algo=clustalo	acc=BB40034	tc=0.6842	z=13.942	lddt_mu=0.6254
bench=balibase	algo=clustalo	acc=BB40035	tc=0.6855	z=10.419	lddt_mu=0.6031
bench=balibase	algo=clustalo	acc=BB40036	tc=0.8512	z=32.686	lddt_mu=0.8272
bench=balibase	algo=clustalo	acc=BB40037	tc=0.0000	z=6.733	lddt_mu=0.5936
bench=balibase	algo=clustalo	acc=BB40038	tc=0.6970	z=6.374	lddt_mu=0.6793
bench=balibase	algo=clustalo	acc=BB40039	tc=0.8510	z=34.475	lddt_mu=0.7506
bench=balibase	algo=clustalo	acc=BB40040	tc=0.9121	z=23.006	lddt_mu=0.7445
bench=balibase	algo=clustalo	acc=BB40041	tc=0.0000	z=-1.552	lddt_mu=0.5831
bench=balibase	algo=clustalo	acc=BB40042	tc=0.8817	z=22.233	lddt_mu=0.7183
bench=balibase	algo=clustalo	acc=BB40043	tc=0.6500	z=13.757	lddt_mu=0.6447
bench=balibase	algo=clustalo	acc=BB40044	tc=1.0000	z=8.838	lddt_mu=0.7400
bench=balibase	algo=clustalo	acc=BB40045	tc=0.2368	z=2.892	lddt_mu=0.5679
bench=balibase	algo=clustalo	acc=BB40046	tc=0.4706	z=10.070	lddt_mu=0.5675
bench=balibase	algo=clustalo	acc=BB40047	tc=0.8438	z=16.331	lddt_mu=0.7038
bench=balibase	algo=clustalo	acc=BB40048	tc=0.8280	z=37.383	lddt_mu=0.8891
bench=balibase	algo=clustalo	acc=BB40049	tc=0.6827	z=6.167	lddt_mu=0.6314
bench=balibase	algo=clustalo	acc=BB50001	tc=0.5270	z=14.292	lddt_mu=0.6570
bench=balibase	algo=clustalo	acc=BB50002	tc=0.6190	z=-3.063	lddt_mu=0.4772
bench=balibase	algo=clustalo	acc=BB50004	tc=0.9262	z=40.785	lddt_mu=0.8028
bench=balibase	algo=clustalo	acc=BB50005	tc=0.8402	z=30.739	lddt_mu=0.7988
bench=balibase	algo=clustalo	acc=BB50006	tc=0.4198	z=11.712	lddt_mu=0.5967
bench=balibase	algo=clustalo	acc=BB50007	tc=0.0000	z=8.014	lddt_mu=0.6078
bench=balibase	algo=clustalo	acc=BB50008	tc=0.8025	z=23.049	lddt_mu=0.7494
bench=balibase	algo=clustalo	acc=BB50009	tc=0.1867	z=18.705	lddt_mu=0.7105
bench=balibase	algo=clustalo	acc=BB50010	tc=0.3434	z=13.203	lddt_mu=0.6158
bench=balibase	algo=clustalo	acc=BB50011	tc=0.4425	z=14.787	lddt_mu=0.6470
bench=balibase	algo=clustalo	acc=BB50012	tc=0.4592	z=10.061	lddt_mu=0.6154
bench=balibase	algo=clustalo	acc=BB50013	tc=0.7953	z=31.571	lddt_mu=0.8142
bench=balibase	algo=clustalo	acc=BB50014	tc=0.9116	z=33.218	lddt_mu=0.7310
bench=balibase	algo=clustalo	acc=BB50015	tc=0.5517	z=4.416	lddt_mu=0.5744
bench=balibase	algo=clustalo	acc=BB50016	tc=0.5521	z=5.036	lddt_mu=0.5989
metric=tc	bench=balibase	algo=clustalo	nr_na=0	nr_ok=197
metric=z	bench=balibase	algo=clustalo	nr_na=0	nr_ok=197
metric=lddt_mu	bench=balibase	algo=clustalo	nr_na=0	nr_ok=197
bench=balibase	algo=foldmason-i	acc=BB11001	tc=0.9649	z=5.975	lddt_mu=0.7265
bench=balibase	algo=foldmason-i	acc=BB11002	tc=0.3529	z=1.486	lddt_mu=0.6909
bench=balibase	algo=foldmason-i	acc=BB11004	tc=0.6196	z=18.117	lddt_mu=0.6580
bench=balibase	algo=foldmason-i	acc=BB11005	tc=0.4205	z=10.721	lddt_mu=0.5461
bench=balibase	algo=foldmason-i	acc=BB11006	tc=0.5417	z=1.459	lddt_mu=0.5585
bench=balibase	algo=foldmason-i	acc=BB11007	tc=0.6408	z=20.896	lddt_mu=0.6163
bench=balibase	algo=foldmason-i	acc=BB11009	tc=0.0000	z=5.111	lddt_mu=0.4472
bench=balibase	algo=foldmason-i	acc=BB11012	tc=0.9044	z=27.915	lddt_mu=0.7038
bench=balibase	algo=foldmason-i	acc=BB11013	tc=0.2414	z=0.985	lddt_mu=0.6014
bench=balibase	algo=foldmason-i	acc=BB11014	tc=0.7401	z=20.199	lddt_mu=0.6564
bench=balibase	algo=foldmason-i	acc=BB11016	tc=0.6455	z=9.374	lddt_mu=0.5902
bench=balibase	algo=foldmason-i	acc=BB11018	tc=0.6139	z=8.106	lddt_mu=0.5729
bench=balibase	algo=foldmason-i	acc=BB11019	tc=0.6392	z=18.105	lddt_mu=0.6240
bench=balibase	algo=foldmason-i	acc=BB11020	tc=0.8933	z=11.460	lddt_mu=0.6392
bench=balibase	algo=foldmason-i	acc=BB11021	tc=0.6122	z=2.305	lddt_mu=0.6413
bench=balibase	algo=foldmason-i	acc=BB11022	tc=0.0000	z=-4.627	lddt_mu=0.5196
bench=balibase	algo=foldmason-i	acc=BB11023	tc=0.4024	z=9.701	lddt_mu=0.5883
bench=balibase	algo=foldmason-i	acc=BB11024	tc=0.7282	z=14.508	lddt_mu=0.6332
bench=balibase	algo=foldmason-i	acc=BB11025	tc=0.4737	z=-2.067	lddt_mu=0.5448
bench=balibase	algo=foldmason-i	acc=BB11026	tc=0.0000	z=-4.206	lddt_mu=0.1736
bench=balibase	algo=foldmason-i	acc=BB11027	tc=0.3286	z=0.332	lddt_mu=0.5202
bench=balibase	algo=foldmason-i	acc=BB11028	tc=0.0000	z=1.825	lddt_mu=0.6048
bench=balibase	algo=foldmason-i	acc=BB11030	tc=0.4638	z=7.861	lddt_mu=0.5754
bench=balibase	algo=foldmason-i	acc=BB11031	tc=0.3774	z=3.502	lddt_mu=0.5093
bench=balibase	algo=foldmason-i	acc=BB11032	tc=0.5526	z=8.346	lddt_mu=0.5907
bench=balibase	algo=foldmason-i	acc=BB11033	tc=0.6111	z=-1.291	lddt_mu=0.5134
bench=balibase	algo=foldmason-i	acc=BB11034	tc=0.6300	z=11.511	lddt_mu=0.5860
bench=balibase	algo=foldmason-i	acc=BB11036	tc=0.5543	z=13.466	lddt_mu=0.5854
bench=balibase	algo=foldmason-i	acc=BB11038	tc=0.6593	z=11.062	lddt_mu=0.6398
bench=balibase	algo=foldmason-i	acc=BB12001	tc=0.7213	z=29.319	lddt_mu=0.7097
bench=balibase	algo=foldmason-i	acc=BB12002	tc=0.9197	z=16.485	lddt_mu=0.7557
bench=balibase	algo=foldmason-i	acc=BB12003	tc=0.8378	z=6.661	lddt_mu=0.7469
bench=balibase	algo=foldmason-i	acc=BB12004	tc=0.7105	z=28.387	lddt_mu=0.8041
bench=balibase	algo=foldmason-i	acc=BB12005	tc=0.7664	z=20.028	lddt_mu=0.7804
bench=balibase	algo=foldmason-i	acc=BB12007	tc=0.7125	z=33.997	lddt_mu=0.7734
bench=balibase	algo=foldmason-i	acc=BB12008	tc=0.8635	z=42.214	lddt_mu=0.7956
bench=balibase	algo=foldmason-i	acc=BB12009	tc=0.4844	z=7.491	lddt_mu=0.8116
bench=balibase	algo=foldmason-i	acc=BB12010	tc=0.8786	z=31.790	lddt_mu=0.7644
bench=balibase	algo=foldmason-i	acc=BB12011	tc=0.4972	z=18.190	lddt_mu=0.7023
bench=balibase	algo=foldmason-i	acc=BB12012	tc=0.6463	z=17.040	lddt_mu=0.6777
bench=balibase	algo=foldmason-i	acc=BB12013	tc=0.9172	z=33.349	lddt_mu=0.8089
bench=balibase	algo=foldmason-i	acc=BB12014	tc=0.8837	z=6.245	lddt_mu=0.7823
bench=balibase	algo=foldmason-i	acc=BB12015	tc=0.8833	z=6.916	lddt_mu=0.7499
bench=balibase	algo=foldmason-i	acc=BB12017	tc=0.8433	z=37.310	lddt_mu=0.7420
bench=balibase	algo=foldmason-i	acc=BB12019	tc=0.8596	z=25.706	lddt_mu=0.8206
bench=balibase	algo=foldmason-i	acc=BB12020	tc=0.8261	z=2.960	lddt_mu=0.6197
bench=balibase	algo=foldmason-i	acc=BB12021	tc=0.7949	z=8.997	lddt_mu=0.8018
bench=balibase	algo=foldmason-i	acc=BB12023	tc=0.7681	z=23.492	lddt_mu=0.7303
bench=balibase	algo=foldmason-i	acc=BB12026	tc=0.7006	z=28.639	lddt_mu=0.7783
bench=balibase	algo=foldmason-i	acc=BB12027	tc=0.8293	z=37.217	lddt_mu=0.7967
bench=balibase	algo=foldmason-i	acc=BB12028	tc=0.8710	z=17.159	lddt_mu=0.7305
bench=balibase	algo=foldmason-i	acc=BB12029	tc=0.8513	z=22.623	lddt_mu=0.7781
bench=balibase	algo=foldmason-i	acc=BB12031	tc=0.6841	z=20.226	lddt_mu=0.7467
bench=balibase	algo=foldmason-i	acc=BB12032	tc=0.7037	z=3.993	lddt_mu=0.6791
bench=balibase	algo=foldmason-i	acc=BB12033	tc=0.7640	z=25.936	lddt_mu=0.7093
bench=balibase	algo=foldmason-i	acc=BB12035	tc=0.7907	z=23.737	lddt_mu=0.7735
bench=balibase	algo=foldmason-i	acc=BB12036	tc=0.9074	z=18.749	lddt_mu=0.7451
bench=balibase	algo=foldmason-i	acc=BB12037	tc=0.7840	z=27.346	lddt_mu=0.7065
bench=balibase	algo=foldmason-i	acc=BB12038	tc=0.8067	z=19.559	lddt_mu=0.7479
bench=balibase	algo=foldmason-i	acc=BB12039	tc=0.4857	z=1.409	lddt_mu=0.6534
bench=balibase	algo=foldmason-i	acc=BB12040	tc=0.6042	z=11.474	lddt_mu=0.7468
bench=balibase	algo=foldmason-i	acc=BB12041	tc=0.7391	z=6.887	lddt_mu=0.6661
bench=balibase	algo=foldmason-i	acc=BB12042	tc=0.6103	z=26.365	lddt_mu=0.6545
bench=balibase	algo=foldmason-i	acc=BB12043	tc=0.6429	z=19.207	lddt_mu=0.7572
bench=balibase	algo=foldmason-i	acc=BB12044	tc=0.6217	z=26.921	lddt_mu=0.7347
bench=balibase	algo=foldmason-i	acc=BB20001	tc=0.0000	z=2.928	lddt_mu=0.7377
bench=balibase	algo=foldmason-i	acc=BB20002	tc=0.0000	z=-2.830	lddt_mu=0.4322
bench=balibase	algo=foldmason-i	acc=BB20003	tc=0.5792	z=43.749	lddt_mu=0.8781
bench=balibase	algo=foldmason-i	acc=BB20004	tc=0.6125	z=30.804	lddt_mu=0.8530
bench=balibase	algo=foldmason-i	acc=BB20005	tc=0.3263	z=37.792	lddt_mu=0.7819
bench=balibase	algo=foldmason-i	acc=BB20006	tc=0.5792	z=30.668	lddt_mu=0.8295
bench=balibase	algo=foldmason-i	acc=BB20007	tc=0.5987	z=28.062	lddt_mu=0.6758
bench=balibase	algo=foldmason-i	acc=BB20008	tc=0.0000	z=3.229	lddt_mu=0.5975
bench=balibase	algo=foldmason-i	acc=BB20009	tc=0.7966	z=38.932	lddt_mu=0.8129
bench=balibase	algo=foldmason-i	acc=BB20010	tc=0.4136	z=21.470	lddt_mu=0.7810
bench=balibase	algo=foldmason-i	acc=BB20011	tc=0.0000	z=9.291	lddt_mu=0.6522
bench=balibase	algo=foldmason-i	acc=BB20012	tc=0.5566	z=26.790	lddt_mu=0.7681
bench=balibase	algo=foldmason-i	acc=BB20013	tc=0.7674	z=13.239	lddt_mu=0.6305
bench=balibase	algo=foldmason-i	acc=BB20014	tc=0.3125	z=19.768	lddt_mu=0.7396
bench=balibase	algo=foldmason-i	acc=BB20015	tc=0.0000	z=2.235	lddt_mu=0.6881
bench=balibase	algo=foldmason-i	acc=BB20016	tc=0.2857	z=6.057	lddt_mu=0.7270
bench=balibase	algo=foldmason-i	acc=BB20017	tc=0.6970	z=40.172	lddt_mu=0.8426
